id,text,language,service,behavior,sentiment,aspect,issue,severity,abuse,complexity,suggestion
CS170,"Chauffeur arranged by hotel arrived in clean white uniform, drove carefully on winding hill roads, and avoided abrupt braking.",english,customer_support,appreciation,positive,agent_behavior,no_issue,none,none,complex,none
CS171,bhai call connect hone me 25 minute lage aur jab agent ne pick kiya to audio bilkul inaudible thi,hinglish,customer_support,complaint,negative,call_support,poor_communication,medium,none,moderate,Inspect call center headset hardware regularly.
CS172,"Although the tier-1 chat agent was very responsive, she had no permissions to re-trigger an OTP and had to escalate.",english,customer_support,complaint,mixed,escalation,escalation_delay,medium,none,complex,Provide tier-1 agents permissions for routine OTP resets.
CS173,Customer support desk immediately credited the erroneous cancellation charge within five minutes of lodging in-app ticket.,english,customer_support,appreciation,positive,refund_support,no_issue,none,none,moderate,none
CS174,bhai email reply me unhone bilkul irrelevant canned response paste kar diya query padhe bina,hinglish,customer_support,complaint,negative,email_support,poor_communication,high,none,simple,Read incoming customer emails before replying.
CS175,Support platforms should display clear escalation matrix contact details including nodal officer phone numbers.,english,customer_support,suggestion,neutral,escalation,other_relevant_issue,none,none,moderate,Publish clear escalation matrix contact details.
CS176,Is identity verification required again if contacting support from a registered mobile number with active OTP?,english,customer_support,question,neutral,verification,no_issue,none,none,moderate,none
CS177,"Immaculate support experience, executive walked me through API authentication keys with complete patience.",english,customer_support,appreciation,positive,technical_support,no_issue,none,none,simple,none
CS178,bhai phone pe representative ne 3 baar same script repeat ki jab maine bola mujhe manager se baat karni hai,hinglish,customer_support,complaint,negative,escalation,escalation_delay,high,none,moderate,Facilitate manager escalations when requested.
CS179,"The agent was well-intentioned, but his heavy regional accent made understanding complex technical steps very challenging.",english,customer_support,complaint,mixed,communication,poor_communication,low,none,moderate,Offer accent training or text-based support options.
CS180,customer service representative insulted my elderly father and disconnected call while he was asking for billing clarification goons,english,customer_support,complaint,negative,agent_behavior,rude_agent,high,severe,Terminate representatives who insult customers.,
CS181,The WhatsApp support channel verified my query quickly and issued an active replacement tracking number in two minutes.,english,customer_support,appreciation,positive,response_time,no_issue,none,none,moderate,none
CS182,kya customer care helpline pe call recording ki copy dispute resolution ke liye request kar sakte hain?,hinglish,customer_support,question,neutral,call_support,no_issue,none,none,simple,none
CS183,"Agent greeted with genuine warmth, listened without interrupting, and solved my account verification issue promptly.",english,customer_support,appreciation,positive,agent_behavior,no_issue,none,none,simple,none
CS184,chat support widget on website randomly reloads and clears full conversation history mid-interaction frustrating glitch,english,customer_support,complaint,negative,chat_support,chat_disconnect,high,none,moderate,Preserve chat session history across page reloads.
CS185,bhai IVR menu me itne complex sub-options hain ki right department choose karna impossible ho jata hai,hinglish,customer_support,complaint,negative,call_support,poor_communication,low,none,simple,Simplify IVR menu structures for faster routing.
CS186,Can support platforms allow customers to specify preferred contact channels like WhatsApp instead of unscheduled phone calls?,english,customer_support,suggestion,neutral,communication,other_relevant_issue,none,none,moderate,Allow customers to select preferred contact channels.
CS187,"The representative was polite and apologized for the delay, though she was unable to expedite the shipment physically.",english,customer_support,appreciation,mixed,agent_behavior,incomplete_resolution,low,none,complex,Provide frontline staff with logistics expedition tools.
CS188,"logged ticket regarding failed UPI transaction at 10 AM, received full refund credit and confirmation email by 1 PM.",english,customer_support,informational,positive,issue_resolution,no_issue,none,none,simple,none
CS189,bhaiya agent ne call drop hone ke baad turant khud call back kiya aur ticket finalize karwaya excellent professionalism,hinglish,customer_support,appreciation,positive,callback,no_issue,none,none,moderate,none
CS190,Why is an extra handling fee charged on telephone support bookings when website self-service is experiencing technical errors?,english,customer_support,question,neutral,call_support,other_relevant_issue,none,none,moderate,Waive phone assistance fees during portal outages.
CS191,"Agent claimed ticket was escalated to engineering on Monday, but engineering confirmed receiving it only on Thursday.",english,customer_support,complaint,negative,escalation,escalation_delay,high,none,moderate,Ensure transparency in cross-departmental escalations.
CS192,"Pristine customer service, supervisor personally monitored my server migration ticket until successful completion.",english,customer_support,appreciation,positive,technical_support,no_issue,none,none,moderate,none
CS193,bhai agent ne issue solve to kar diya par call ke baad feedback survey me 5 star rating dene ke liye force karne laga,hinglish,customer_support,complaint,mixed,agent_behavior,poor_communication,low,none,simple,Prohibit agents from soliciting 5-star ratings.
CS194,Please give an option in self-service app to view complete internal notes entered by support executives on my account.,english,customer_support,suggestion,neutral,account_support,other_relevant_issue,none,none,moderate,Provide transparency in account interaction logs.
CS195,I wouldn't recommend using their email support channel if you require a response within forty-eight hours.,english,customer_support,complaint,negative,email_support,email_delay,low,none,moderate,Improve email support response SLAs.
CS196,bhai disputed transaction ka refund kab credit hoga? 15 din se ticket 'in review' status pe atka hua hai,hinglish,customer_support,question,negative,refund_support,refund_support_delay,medium,none,moderate,Set hard deadlines for disputed transaction reviews.
CS197,Great initiative by customer care team offering dedicated video KYC assistance for rural senior citizens.,english,customer_support,appreciation,positive,verification,no_issue,none,none,simple,none
CS198,"The customer rep had a very reassuring tone, but she gave me an incorrect tracking URL that belonged to another customer.",english,customer_support,complaint,mixed,communication,wrong_information,low,none,moderate,Cross-check reference links before sharing with customers.
CS199,helpline executive used derogatory slurs when I requested his employee ID to report prolonged delay disgusting behavior,english,customer_support,complaint,negative,agent_behavior,rude_agent,high,severe,Strictly enforce disciplinary action for derogatory language.,
CS200,"The support executive resolved my query within three minutes, verified credentials cleanly, and followed up with an SMS receipt.",english,customer_support,appreciation,positive,issue_resolution,no_issue,none,none,moderate,none
CS201,bhai kya support ticket me video recording attach karne ka option size limit 50MB tak increase ho sakta hai?,hinglish,customer_support,suggestion,neutral,ticket,other_relevant_issue,none,none,moderate,Increase attachment size limits on support tickets.
CS202,"The support person was polite and patient, but the noise from roosters crowing in his background made comprehension difficult.",english,customer_support,complaint,mixed,call_support,poor_communication,low,none,moderate,Ensure quiet work-from-home environments for agents.
CS203,Customer care database leaked my registered email address to third-party telemarketers after logging a support complaint.,english,customer_support,complaint,negative,account_support,account_support_issue,high,none,moderate,Audit customer data privacy in ticketing software.
CS204,"Fast dispute resolution, erroneous late payment penalty was reversed to my ledger within twenty minutes of raising chat request.",english,customer_support,appreciation,positive,issue_resolution,no_issue,none,none,simple,none
CS205,bhai customer support ne bola 'we are closing this ticket due to inactivity' jabki ball unke court me thi,hinglish,customer_support,complaint,negative,ticket,incomplete_resolution,medium,none,simple,Do not close tickets awaiting internal action.
CS206,Does this company provide dedicated enterprise account managers for priority software integration tickets?,english,customer_support,question,neutral,account_support,no_issue,none,none,moderate,none
CS207,"Honestly, the automated chatbot was surprisingly smart and processed my order cancellation and refund in thirty seconds.",english,customer_support,appreciation,positive,automation,no_issue,none,none,moderate,none
CS208,bhai app me help section open karne par blank white screen aati hai load hi nahi hota glitchy support tab,hinglish,customer_support,complaint,negative,technical_support,technical_support_issue,medium,none,moderate,Fix white screen crash on app help section.
CS209,Customer support portals should display previous ticket histories in an easily searchable archive.,english,customer_support,suggestion,neutral,ticket,other_relevant_issue,none,none,moderate,Provide searchable ticket history archives.
CS210,"The representative sounded polite initially, but his tone became sharply defensive when I pointed out a billing calculation error.",english,customer_support,complaint,negative,agent_behavior,poor_communication,low,none,moderate,Train staff to accept calculation feedback constructively.
CS211,"Quick and polite service, representative unlocked my two-factor authentication lockout within three minutes.",english,customer_support,appreciation,positive,issue_resolution,no_issue,none,none,simple,none
CS212,bhai email support team ne 5 din baad template reply bheja jisme likha tha 'contact our phone helpline' frustrating,hinglish,customer_support,complaint,negative,email_support,email_delay,high,none,moderate,Resolve email tickets without redirecting to phone.
CS213,Can a customer request an official transcript of telephone support calls for arbitration purposes?,english,customer_support,question,neutral,call_support,no_issue,none,none,moderate,none
CS214,"The executive was friendly and attentive, though she had to place me on hold three times to consult backend technical teams.",english,customer_support,complaint,mixed,waiting_time,long_waiting_time,medium,none,moderate,Improve frontline agent technical knowledge base.
CS215,"Disgusting conduct, support agent shared my personal phone number with local delivery driver who called and harassed me at midnight.",english,customer_support,complaint,negative,agent_behavior,rude_agent,high,severe,Maintain passenger phone masking protocols strictly.,
CS216,bhai representative ne bohot sweetly explain kiya aur mere wallet me pending cashback instantly credit karwa diya,hinglish,customer_support,appreciation,positive,agent_behavior,no_issue,none,none,simple,none
CS217,"Customer support desk took nine days to respond to my complaint regarding unauthorized credit card deduction, zero accountability.",english,customer_support,complaint,negative,response_time,slow_response,medium,none,moderate,Prioritize unauthorized transaction complaints.
CS218,Include an option to report agent rudeness directly from the post-call automated rating prompt.,english,customer_support,suggestion,neutral,complaint_handling,other_relevant_issue,none,none,moderate,Add an option to report agent misconduct on IVR.
CS219,Is there an emergency hotline available for reporting compromised digital wallets outside business hours?,english,customer_support,question,neutral,availability,no_issue,none,none,moderate,none
CS220,"The live chat agent resolved my query accurately, though she took nearly five minutes between consecutive message replies.",english,customer_support,appreciation,mixed,chat_support,slow_response,none,none,complex,Reduce message response gaps during live chat.
CS221,bhai call center executive ne issue sune bina bola 'sir policy allow nahi karti' aur disconnect kar diya careless fellow,hinglish,customer_support,complaint,negative,agent_behavior,rude_agent,high,mild,Ensure reps listen to full context before quoting policy.,
CS222,"The escalation manager reviewed my grievance with utmost professionalism, waived disputed fee, and sent written apology.",english,customer_support,appreciation,positive,escalation,no_issue,none,none,moderate,none
CS223,"Support representative refused to escalate my data breach complaint to data protection officer, violating compliance norms.",english,customer_support,complaint,negative,escalation,escalation_delay,high,none,moderate,Mandate immediate routing for data privacy grievances.
CS224,bhai ticket status 'in progress' show karta hai par 10 din se koi engineer assign hi nahi hua kyu?,hinglish,customer_support,question,negative,ticket,ticket_delay,medium,none,moderate,Assign technical tickets to engineers promptly.
CS225,"The customer service agent was courteous, but the automated voice recognition software failed repeatedly to capture my account ID.",english,customer_support,complaint,mixed,call_support,poor_communication,low,none,simple,Upgrade voice recognition accuracy in IVR.
CS226,"Super smooth onboarding assistance, executive guided me through multi-factor authentication setup without any technical hitches.",english,customer_support,appreciation,positive,account_support,no_issue,none,none,simple,none
CS227,bhai helpline pe regional language select kiya par agent ne bola 'Hindi me bolo ya English me',hinglish,customer_support,complaint,negative,language_support,language_barrier,low,none,simple,Staff advertised regional language queues accurately.
CS228,Support platforms should display clear real-time updates when systemic outages affect overall response turnaround.,english,customer_support,suggestion,neutral,communication,other_relevant_issue,none,none,moderate,Broadcast outage advisories on support landing pages.
CS229,The technical specialist walked me through terminal debugging commands calmly and stayed online until unit tests passed.,english,customer_support,appreciation,positive,technical_support,no_issue,none,none,moderate,none
CS230,Support agent hung up on me when I requested to speak with a level-2 supervisor regarding ongoing billing errors.,english,customer_support,complaint,negative,agent_behavior,rude_agent,medium,none,moderate,Enforce supervisor escalation upon customer request.
CS231,bhai kya complaint file karne ke baad official acknowledgement letter PDF format me mil sakta hai?,hinglish,customer_support,question,neutral,ticket,no_issue,low,none,moderate,none
CS232,"The chat representative was helpful and well-mannered, though she could not reverse an expired coupon without engineering approval.",english,customer_support,complaint,mixed,agent_behavior,incomplete_resolution,low,none,moderate,Grant frontline staff authority for minor coupon renewals.
CS233,"Clean resolution, executive clarified ambiguous tax headers on my subscription invoice and issued revised statement.",english,customer_support,appreciation,positive,issue_resolution,no_issue,none,none,moderate,none
CS234,bhai ticket close kar di aur bola 'resolved' par jab app open kiya to feature abhi bhi broken tha nonsense support,hinglish,customer_support,complaint,negative,ticket,incomplete_resolution,high,mild,Verify technical bug fixes before closing tickets.,
CS235,Please allow customers to re-open closed tickets within thirty days if the same issue reoccurs.,english,customer_support,suggestion,neutral,ticket,other_relevant_issue,none,none,moderate,Allow ticket re-opening within thirty days.
CS236,Support agent called me back to insult me after I gave a 1-star rating on automated survey criminal vindictive behavior,english,customer_support,complaint,negative,agent_behavior,rude_agent,high,severe,Block agent access to customer numbers post-survey.,
CS237,"Arrived right on schedule, executive processed my SIM replacement verification smoothly and handed over new card within five minutes.",english,customer_support,appreciation,positive,verification,no_issue,none,none,simple,none
CS238,kya corporate billing accounts ke liye dedicated phone desk available rehta hai weekends par?,hinglish,customer_support,question,neutral,availability,no_issue,none,none,moderate,none
CS239,"The chat assistant answered promptly, though she repeatedly directed me to FAQ articles that had outdated screenshots.",english,customer_support,complaint,mixed,communication,poor_communication,low,none,complex,Keep help center documentation screenshots updated.
CS240,bhai support agent ne 500 rupay fee waiver ka promise kiya par final statement me full charge laga diya dishonest conduct,hinglish,customer_support,complaint,negative,communication,wrong_information,medium,none,moderate,Record agent commitments in customer billing systems.
CS241,"Executive entered wrong IFSC code during refund processing, sending four thousand rupees to an unknown account.",english,customer_support,complaint,negative,refund_support,refund_support_delay,high,none,moderate,Verify banking details carefully before refund disbursement.
CS242,"The customer care manager handled my complaint with extreme maturity, processed full refund, and sent a formal apology letter.",english,customer_support,appreciation,positive,complaint_handling,no_issue,none,none,moderate,none
CS243,Can customer support provide an audited breakdown of data usage logs for disputed broadband billing cycles?,english,customer_support,question,neutral,account_support,no_issue,none,none,moderate,none
CS244,bhai helpdesk ne ticket number 9921 close kardi bina mujhe inform kiye aur koi resolution notes nahi diye,hinglish,customer_support,complaint,negative,ticket,incomplete_resolution,medium,none,simple,Send automated closure summaries on all tickets.
CS245,"Not terrible at all, but having to repeat my address and account number to three successive agents was somewhat tedious.",english,customer_support,informational,mixed,department_transfer,repeated_contact,low,none,moderate,none
CS246,The technical executive stayed on call for forty minutes helping me configure router port forwarding rules patiently.,english,customer_support,appreciation,positive,technical_support,no_issue,none,none,moderate,none
CS247,bhai customer support ne verification ke naam pe mera private bank password manga extreme security violation,hinglish,customer_support,complaint,negative,verification,verification_problem,medium,none,simple,Educate agents on banking password privacy protocols.
CS248,Support systems should automatically trigger an internal review when an agent receives three consecutive 1-star ratings.,english,customer_support,suggestion,neutral,complaint_handling,other_relevant_issue,none,none,moderate,Trigger internal reviews on consecutive low ratings.
CS249,"Pristine customer care experience, representative was knowledgeable, polite, and verified my identity in thirty seconds.",english,customer_support,appreciation,positive,agent_behavior,no_issue,none,none,simple,none
CS250,bhai WhatsApp support bot me 'talk to human' click karne par bot error 404 show karta hai broken integration,hinglish,customer_support,complaint,negative,automation,automated_response_issue,medium,none,moderate,Fix human agent routing in WhatsApp bot.
CS251,"The frontline executive was very friendly, but she lacked authorization to alter payment due dates on active plans.",english,customer_support,complaint,mixed,agent_behavior,incomplete_resolution,low,none,moderate,Empower frontline reps to grant short payment extensions.
CS252,Why did the customer helpline representative insist on personal social media details during verification?,english,customer_support,question,negative,verification,verification_problem,low,none,moderate,Standardize identity verification protocols strictly.
CS253,"Flawless technical support, representative diagnosed DNS cache corruption immediately and guided flush commands via chat.",english,customer_support,appreciation,positive,technical_support,no_issue,none,none,moderate,none
CS254,bhai customer care ne meri complaint reject kardi bolte hain 24 ghante ke andar aana chahiye tha unreasonable policy,hinglish,customer_support,complaint,negative,complaint_handling,poor_communication,high,mild,Extend complaint filing windows for service defects.,
CS255,"I wouldn't say the support was completely unhelpful, but receiving generic template responses for five days was frustrating.",english,customer_support,complaint,mixed,communication,poor_communication,low,none,moderate,Discourage repetitive template replies on open tickets.
CS256,Help desks should introduce an option to schedule a phone callback at a convenient time slot.,english,customer_support,suggestion,neutral,callback,other_relevant_issue,none,none,moderate,Allow customers to schedule callback time slots.
CS257,"Executive spoke with warmth and empathy, waived late fees caused by bank holiday delays, and resolved query on first contact.",english,customer_support,appreciation,positive,agent_behavior,no_issue,none,none,moderate,none
CS258,bhai email response me agent ne mera name galat likha aur query kisi aur customer ki answer kardi extreme mix up,hinglish,customer_support,complaint,negative,email_support,poor_communication,medium,none,simple,Ensure email replies match customer ticket records.
CS259,Is it permissible to request a transcript of chat support conversations for legal accounting verification?,english,customer_support,question,neutral,chat_support,no_issue,none,none,moderate,none
CS260,"Clean and fast customer support, ticket resolved within thirty minutes, SMS update delivered, completely satisfied.",english,customer_support,appreciation,positive,issue_resolution,no_issue,none,none,moderate,none
CS261,pathetic customer care executive called me a liar when I reported missing package contents completely abusive staff,english,customer_support,complaint,negative,agent_behavior,rude_agent,high,severe,Discipline agents who accuse customers of lying.,
CS262,bhai support team ne 12 din se KYC verification pending rakha hai account se transactions blocked hain no help,hinglish,customer_support,complaint,negative,verification,verification_problem,high,none,simple,Accelerate pending KYC verification backlogs.
CS263,"Representative handled my corporate account migration smoothly, coordinated with engineering, and ensured zero downtime.",english,customer_support,appreciation,positive,account_support,no_issue,none,none,moderate,none
CS264,"The support executive was polite and well-spoken, though she gave incorrect information regarding warranty claim documents.",english,customer_support,appreciation,mixed,communication,wrong_information,low,none,complex,Keep frontline staff updated on warranty claim norms.
CS265,Can customers escalate unresolved complaints directly to the regional regulatory appellate authority?,english,customer_support,question,neutral,escalation,no_issue,none,none,moderate,none
CS266,Customer service executive verified my registered mobile number via OTP and updated shipping address within two minutes.,english,customer_support,appreciation,positive,issue_resolution,no_issue,none,none,moderate,none
CS267,bhai chat support me agent ne 'please hold for 2 minutes' bola aur 25 minute gayab raha disrespectful behavior,hinglish,customer_support,complaint,negative,chat_support,slow_response,medium,none,moderate,Enforce active presence limits on live chat agents.
CS268,Support portals should allow customers to download audio recordings of telephone interactions directly from profile.,english,customer_support,suggestion,neutral,call_support,other_relevant_issue,none,none,moderate,Allow customers to request call audio recordings.
CS269,"Super clean resolution, representative identified corrupted user profile cache and reset authentication tokens in sixty seconds.",english,customer_support,appreciation,positive,technical_support,no_issue,none,none,simple,none
CS270,bhai helpline pe 45 minute wait karne ke baad bolte hain 'office hours are over please call tomorrow' ridiculous,hinglish,customer_support,complaint,negative,call_support,long_waiting_time,medium,none,moderate,Announce closing times before customers enter hold queues.
CS271,"The agent was courteous and patient, but the screen sharing software used had heavy lag making troubleshooting sluggish.",english,customer_support,complaint,mixed,technical_support,technical_support_issue,low,none,moderate,Upgrade remote screen sharing diagnostic tools.
CS272,"Executive listened to my grievance attentively, apologized for the delivery delay, and issued a complimentary wallet credit.",english,customer_support,appreciation,positive,complaint_handling,no_issue,none,none,moderate,none
CS273,"Authentic premier customer care, relationship manager handled my portfolio transfer with extreme diligence and clarity.",english,customer_support,appreciation,positive,account_support,no_issue,none,none,moderate,none
CS274,bhai agent ne rude tone me bola 'jahan complain karni hai kar lo' jab maine escalation manga completely unprofessional,hinglish,customer_support,complaint,negative,agent_behavior,rude_agent,high,mild,Take strict action on agents refusing escalations.,
CS275,Are senior citizens entitled to priority queuing on customer support telephone helplines?,english,customer_support,question,neutral,waiting_time,no_issue,none,none,moderate,none
CS276,"Response took twenty minutes past the initial SLA, but the representative resolved the billing dispute thoroughly on first contact.",english,customer_support,informational,mixed,response_time,slow_response,low,none,moderate,none
CS277,"Raised cancellation request via app, customer desk validated within three minutes, full refund credited instantly.",english,customer_support,appreciation,positive,issue_resolution,no_issue,none,none,simple,none
CS278,bhai email pe complaint daali thi unhone automated reply me bola 'use our mobile app' email channel band hi kardo fir,hinglish,customer_support,complaint,negative,email_support,poor_communication,medium,none,moderate,Support incoming email inquiries without channel bouncing.
CS279,Include an option to provide specific feedback on chatbot accuracy before being transferred to human staff.,english,customer_support,suggestion,neutral,automation,other_relevant_issue,none,none,moderate,Collect granular user feedback on chatbot accuracy.
CS280,"The customer support representative was very polite, though she had to check with supervisors for every basic query.",english,customer_support,appreciation,mixed,agent_behavior,none,low,none,moderate,Empower frontline agents with comprehensive knowledge.
CS281,Worst support service ever agent started yelling at me when I asked for a refund of duplicate payment criminal fraudsters,english,customer_support,complaint,negative,agent_behavior,rude_agent,high,severe,Terminate support agents who shout at customers.,
CS282,bhaiya customer care officer ne railway refund verify karwaya aur bank credit confirmation slip bhej di very kind person,hinglish,customer_support,appreciation,positive,refund_support,no_issue,none,none,simple,none
CS283,Why did the customer helpline disconnect my call while I was on hold waiting for supervisor escalation?,english,customer_support,question,negative,call_support,chat_disconnect,high,none,moderate,Prevent call drop-offs during supervisor transfers.
CS284,"Customer representative gave wrong advice regarding SIM porting, causing my active business number to get permanently deactivated.",english,customer_support,complaint,negative,communication,wrong_information,high,none,moderate,Audit agent knowledge regarding mobile number portability.
CS285,"The support portal UI is sleek, ticket tracking updates in real time, and resolution documentation is comprehensive.",english,customer_support,appreciation,positive,ticket,no_issue,none,none,moderate,none
CS286,bhai customer support ne bola 24 ghante me technician aayega par 4 din ho gaye koi visit nahi hui,hinglish,customer_support,complaint,negative,service_request,slow_response,low,none,moderate,Honor field technician appointment timelines.
CS287,"Agent was well-spoken, but she could not reverse an erroneous platform surcharge without manager sign-off.",english,customer_support,complaint,mixed,agent_behavior,incomplete_resolution,low,none,moderate,Grant frontline agents authority for minor fee adjustments.
CS288,Offer an option to save preferred support channel preferences like email or chat directly in customer profile.,english,customer_support,suggestion,neutral,communication,other_relevant_issue,none,none,moderate,Allow customers to set default support channels.
CS289,"Outstanding technical support, engineer diagnosed API rate limiting error immediately and adjusted quota on dashboard.",english,customer_support,appreciation,positive,technical_support,no_issue,none,none,simple,none
CS290,bhai agent ne ticket pe likh diya 'customer satisfied' jabki issue bilkul solve nahi hua fraud reporting,hinglish,customer_support,complaint,negative,ticket,incomplete_resolution,high,none,moderate,Validate customer satisfaction before closing tickets.
CS291,"The support executive was helpful, though her headphone microphone had loud background office chatter.",english,customer_support,complaint,mixed,communication,poor_communication,low,none,moderate,Equip support staff with noise-canceling headsets.
CS292,"Supervisor called back to apologize for initial delay, credited dispute amount, and provided direct extension for future queries.",english,customer_support,appreciation,positive,escalation,no_issue,none,none,moderate,none
CS293,rogue customer support agent demanded five hundred cash payment to expedite account recovery illegal extortion,english,customer_support,complaint,negative,agent_behavior,rude_agent,high,severe,Institute strict anti-bribery vigilance in support teams.,
CS294,bhai ticket close kar di aur bola 're-open if needed' par portal pe re-open button disabled hai,hinglish,customer_support,complaint,negative,ticket,incomplete_resolution,medium,none,simple,Ensure re-open buttons are functional on closed tickets.
CS295,Does this support platform offer dedicated enterprise Slack or Teams channel integration for tier-1 incidents?,english,customer_support,question,neutral,chat_support,no_issue,none,none,moderate,none
CS296,"Prompt resolution, customer representative checked transaction logs and initiated wallet refund within four minutes.",english,customer_support,appreciation,positive,refund_support,no_issue,none,none,simple,none
CS297,bhai support agent ne pucha 'are you stupid' jab maine billing breakdown dubara explain karne ko bola extreme abuse,hinglish,customer_support,complaint,negative,agent_behavior,rude_agent,high,mild,Penalize support agents using abusive language.,
CS298,Support portals should provide a live queue position tracker showing how many customers are ahead in chat queue.,english,customer_support,suggestion,neutral,chat_support,other_relevant_issue,none,none,moderate,Display live queue position in chat queues.
CS299,"The support person was polite, though she had to escalate the request because tier-1 has no refund permissions.",english,customer_support,complaint,mixed,department_transfer,department_transfer_delay,low,none,moderate,Empower frontline agents with basic refund capabilities.
CS300,"Smooth support interaction, verified credentials cleanly, resolved account block, and received confirmation SMS within minutes.",english,customer_support,appreciation,positive,issue_resolution,no_issue,none,none,simple,none
CS301,bhai mobile app me support ticket create karne par 'network error 404' show karta hai backend broken hai,hinglish,customer_support,complaint,negative,ticket,other_relevant_issue,medium,none,moderate,Fix network error 404 on in-app ticket submissions.
CS302,"The support team failed to resolve my broadband outage for five days, providing repetitive automated copy-paste replies.",english,customer_support,complaint,negative,communication,poor_communication,high,none,moderate,Provide substantive updates instead of generic scripts.
CS303,"Helpful and polite representative, guided me through forgotten password recovery with zero frustration, very pleased.",english,customer_support,appreciation,positive,account_support,no_issue,none,none,moderate,none
CS304,bhai live chat me agent ne bina bataye chat terminate kardi jab maine refund status pucha careless behavior,hinglish,customer_support,complaint,negative,chat_support,chat_disconnect,high,none,simple,Prohibit agents from terminating chats unilaterally.
CS305,"Not the fastest support team, but the executive's thorough understanding of taxation rules made resolving the dispute easy.",english,customer_support,appreciation,mixed,agent_behavior,none,none,none,moderate,none
CS306,Can customer support platforms provide a single-click option to request a senior supervisor escalation?,english,customer_support,suggestion,neutral,escalation,other_relevant_issue,none,none,moderate,Add a one-click supervisor escalation button.
CS307,"The customer support executive handled my distress with empathy, expedited emergency SIM replacement within twenty minutes.",english,customer_support,appreciation,positive,agent_behavior,no_issue,none,none,moderate,none
CS308,bhai email pe 5 din se koi acknowledgment nahi aaya auto-mailer bhi broken lagta hai tumhara,hinglish,customer_support,complaint,negative,email_support,email_delay,medium,none,simple,Ensure auto-acknowledgments trigger on incoming emails.
CS309,Why does the automated chatbot force users through five trivia questions before offering live agent transfer?,english,customer_support,question,negative,automation,automated_response_issue,low,none,moderate,Streamline chatbot path to connect with live agents.
CS310,"Clear and competent phone support, representative checked transaction logs and resolved disputed fee in four minutes.",english,customer_support,appreciation,positive,call_support,no_issue,none,none,moderate,none
CS311,"The agent was well-mannered, though she mistakenly canceled the wrong active subscription on my family plan.",english,customer_support,complaint,mixed,account_support,account_support_issue,low,none,complex,Confirm subscription IDs carefully before cancellations.
CS312,bhai helpline pe agent ne call hold pe daal kar personal gossip shuru kardi mic mute karna bhool gaya disgraceful,hinglish,customer_support,complaint,negative,agent_behavior,rude_agent,high,mild,Monitor agent call etiquette and background audio.,
CS313,"Delivery of resolution was within committed SLA, received comprehensive diagnostic report on email, very satisfied.",english,customer_support,appreciation,positive,issue_resolution,no_issue,none,none,simple,none
CS314,kya customer support team foreign language translation tools use karke international tickets resolve karti hai?,hinglish,customer_support,question,neutral,language_support,no_issue,none,none,simple,none
CS315,"The support person was polite, but the phone line suffered from loud static and audio drops throughout our conversation.",english,customer_support,complaint,mixed,call_support,poor_communication,low,none,moderate,Inspect call center telephony lines for static.
CS316,Allow customers to preview attached documents inside the support portal before finalizing ticket submission.,english,customer_support,suggestion,neutral,ticket,other_relevant_issue,none,none,moderate,Add document preview feature in ticket submission.
CS317,"Support representative spoke fluent Bengali, helping my grandmother resolve her pension account verification without anxiety.",english,customer_support,appreciation,positive,language_support,no_issue,none,none,moderate,none
CS318,bhai agent ne ticket close kar diya stating 'resolved' jabki portal pe error code abhi bhi persist kar raha hai,hinglish,customer_support,complaint,negative,ticket,incomplete_resolution,high,none,simple,Verify issue resolution before marking tickets closed.
CS319,Is there a penalty deduction if customer support takes over fifteen days to resolve an unauthorized wallet debit?,english,customer_support,question,neutral,refund_support,no_issue,none,none,moderate,none
CS320,"The customer service agent was pleasant, though she took twenty minutes to navigate her internal knowledge database.",english,customer_support,complaint,mixed,waiting_time,long_waiting_time,low,none,moderate,Improve agent knowledge base search speed.
CS321,"Representative verified my disputed bill copy, identified the double taxation glitch, and credited my balance in five minutes.",english,customer_support,appreciation,positive,issue_resolution,no_issue,none,none,simple,none
CS322,bhai email reply me bot ne template text bhej diya jisme mere actual question ka koi mention nahi tha useless,hinglish,customer_support,complaint,negative,email_support,poor_communication,high,none,simple,Review customer questions before sending email replies.
CS323,Can support platforms provide clear guidelines on required document formats like PDF versus JPEG before upload?,english,customer_support,suggestion,neutral,verification,other_relevant_issue,none,none,moderate,Specify acceptable file formats clearly on upload forms.
CS324,"I wouldn't call the support team incompetent, but receiving contradictory advice from two different agents was frustrating.",english,customer_support,complaint,mixed,communication,wrong_information,low,none,complex,Standardize policy training to ensure consistent advice.
CS325,support agent shouted at me claiming I was wasting his time when I asked for a written refund confirmation criminal thug,english,customer_support,complaint,negative,agent_behavior,rude_agent,high,severe,Terminate support agents who display aggressive behavior.,
CS326,bhaiya support agent ne call disconnect hone ke baad khud phone karke issue complete solve karwaya thank you so much,hinglish,customer_support,appreciation,positive,callback,no_issue,none,none,moderate,none
CS327,How long does customer support take to investigate damaged goods claims submitted through mobile app?,english,customer_support,question,neutral,complaint_handling,no_issue,none,none,moderate,none
CS328,"The technical representative was certified, solved my SSL certificate handshake error in ten minutes, flawless assistance.",english,customer_support,appreciation,positive,technical_support,no_issue,none,none,moderate,none
CS329,bhai ticket confirm ho gaya tha par agent ne follow up karna band kar diya 10 din se pending hai zero help,hinglish,customer_support,complaint,negative,follow_up,slow_response,medium,none,moderate,Enforce regular follow-up schedules on open tickets.
